Product Name,Price,Discount,Battery,Display,Ratings,Reviews,Camera,Actual Price,Processor,RAM,ROM,brand,type
"Apple iPhone 8 (Silver, 256 GB)",77000.0,9.0,"A11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor Processor",11.94 cm (4.7 inch) Retina HD Display,11369.0,801.0,12MP Rear Camera | 7MP Front Camera,109900.0,"A11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor Processor",,256.0,Apple,Iphone
"Apple iPhone 11 (Black, 128 GB)",48900.0,14.0,A13 Bionic Chip Processor,15.49 cm (6.1 inch) Liquid Retina HD Display,205974.0,11409.0,12MP + 12MP | 12MP Front Camera,99900.0,A13 Bionic Chip Processor,,128.0,Apple,Iphone
"Apple iPhone 11 (Purple, 128 GB)",48900.0,12.0,A13 Bionic Chip Processor,15.49 cm (6.1 inch) Liquid Retina HD Display,205974.0,11409.0,12MP + 12MP | 12MP Front Camera,89900.0,A13 Bionic Chip Processor,,128.0,Apple,Iphone
"Apple iPhone 8 Plus (Silver, 64 GB)",49900.0,6.0,"A11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor Processor",13.97 cm (5.5 inch) Retina HD Display,3428.0,354.0,12MP + 12MP | 7MP Front Camera,79900.0,"A11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor Processor",,64.0,Apple,Iphone
"Apple iPhone 11 (Black, 64 GB)",43900.0,13.0,A13 Bionic Chip Processor,15.49 cm (6.1 inch) Liquid Retina HD Display,205974.0,11409.0,12MP + 12MP | 12MP Front Camera,79900.0,A13 Bionic Chip Processor,,64.0,Apple,Iphone
"Apple iPhone 11 (Purple, 64 GB) (Includes EarPods, Power Adapter)",49900.0,5.0,A13 Bionic Chip Processor,15.49 cm (6.1 inch) Liquid Retina HD Display,205974.0,11409.0,12MP + 12MP | 12MP Front Camera,89900.0,A13 Bionic Chip Processor,,64.0,Apple,Iphone
"Apple iPhone 11 (Purple, 64 GB)",43900.0,7.0,A13 Bionic Chip Processor,15.49 cm (6.1 inch) Liquid Retina HD Display,205974.0,11409.0,12MP + 12MP | 12MP Front Camera,69900.0,A13 Bionic Chip Processor,,64.0,Apple,Iphone
"Apple iPhone 7 (Black, 128 GB)",34900.0,8.0,Apple A10 Fusion 64-bit processor and Embedded M10 Motion Co-processor,11.94 cm (4.7 inch) Retina HD Display,95022.0,9131.0,12MP Rear Camera | 7MP Front Camera,59900.0,Apple A10 Fusion 64-bit processor and Embedded M10 Motion Co-processor,,128.0,Apple,Iphone
"Apple iPhone 7 (Black, 32 GB)",31500.0,5.0,Apple A10 Fusion 64-bit processor and Embedded M10 Motion Co-processor,11.94 cm (4.7 inch) Retina HD Display,95022.0,9131.0,12MP Rear Camera | 7MP Front Camera,89900.0,Apple A10 Fusion 64-bit processor and Embedded M10 Motion Co-processor,,32.0,Apple,Iphone
"Apple iPhone 12 mini (Black, 64 GB)",59900.0,2.0,A14 Bionic Chip with Next Generation Neural Engine Processor,13.72 cm (5.4 inch) Super Retina XDR Display,130710.0,10188.0,12MP + 12MP | 12MP Front Camera,49900.0,A14 Bionic Chip with Next Generation Neural Engine Processor,,64.0,Apple,Iphone
"Apple iPhone 12 (Black, 128 GB)",54900.0,8.0,A14 Bionic Chip with Next Generation Neural Engine Processor,15.49 cm (6.1 inch) Super Retina XDR Display,212000.0,13929.0,12MP + 12MP | 12MP Front Camera,59900.0,A14 Bionic Chip with Next Generation Neural Engine Processor,,128.0,Apple,Iphone
"Apple iPhone 12 (Black, 64 GB)",48900.0,7.0,A14 Bionic Chip with Next Generation Neural Engine Processor,15.49 cm (6.1 inch) Super Retina XDR Display,212000.0,13929.0,12MP + 12MP | 12MP Front Camera,69900.0,A14 Bionic Chip with Next Generation Neural Engine Processor,,64.0,Apple,Iphone
"Apple iPhone XR (Blue, 128 GB)",52900.0,6.0,A12 Bionic Chip Processor,15.49 cm (6.1 inch) Display,100909.0,8480.0,12MP Rear Camera | 7MP Front Camera,79900.0,A12 Bionic Chip Processor,,128.0,Apple,Iphone
"Apple iPhone XR (Blue, 64 GB) (Includes EarPods, Power Adapter)",47900.0,23.0,A12 Bionic Chip Processor,15.49 cm (6.1 inch) Display,100909.0,8480.0,12MP Rear Camera | 7MP Front Camera,64900.0,A12 Bionic Chip Processor,,64.0,Apple,Iphone
"Apple iPhone XR (Blue, 64 GB)",47900.0,8.0,A12 Bionic Chip Processor,15.49 cm (6.1 inch) Display,100909.0,8480.0,12MP Rear Camera | 7MP Front Camera,59900.0,A12 Bionic Chip Processor,,64.0,Apple,Iphone
"Apple iPhone 13 (Green, 512 GB)",74999.0,6.0,A15 Bionic Chip Processor,15.49 cm (6.1 inch) Super Retina XDR Display,287746.0,13785.0,12MP + 12MP | 12MP Front Camera,79900.0,A15 Bionic Chip Processor,,512.0,Apple,Iphone
"Apple iPhone 13 mini ((PRODUCT)RED, 256 GB)",74900.0,23.0,A15 Bionic Chip Processor,13.72 cm (5.4 inch) Super Retina XDR Display,3845.0,330.0,12MP + 12MP | 12MP Front Camera,64900.0,A15 Bionic Chip Processor,,256.0,Apple,Iphone
"Apple iPhone 13 mini ((PRODUCT)RED, 128 GB)",49900.0,8.0,A15 Bionic Chip Processor,13.72 cm (5.4 inch) Super Retina XDR Display,3845.0,330.0,12MP + 12MP | 12MP Front Camera,59900.0,A15 Bionic Chip Processor,,128.0,Apple,Iphone
"Apple iPhone 13 mini (Green, 256 GB)",74900.0,8.0,A15 Bionic Chip Processor,13.72 cm (5.4 inch) Super Retina XDR Display,3845.0,330.0,12MP + 12MP | 12MP Front Camera,59900.0,A15 Bionic Chip Processor,,256.0,Apple,Iphone
"Apple iPhone 13 ((PRODUCT)RED, 256 GB)",54999.0,9.0,A15 Bionic Chip Processor,15.49 cm (6.1 inch) Super Retina XDR Display,287746.0,13785.0,12MP + 12MP | 12MP Front Camera,49900.0,A15 Bionic Chip Processor,,256.0,Apple,Iphone
"Apple iPhone 13 mini (Green, 128 GB)",64900.0,9.0,A15 Bionic Chip Processor,13.72 cm (5.4 inch) Super Retina XDR Display,3845.0,330.0,12MP + 12MP | 12MP Front Camera,49900.0,A15 Bionic Chip Processor,,128.0,Apple,Iphone
"Apple iPhone 13 (Green, 256 GB)",54999.0,6.0,A15 Bionic Chip Processor,15.49 cm (6.1 inch) Super Retina XDR Display,287746.0,13785.0,12MP + 12MP | 12MP Front Camera,79900.0,A15 Bionic Chip Processor,,256.0,Apple,Iphone
"Apple iPhone 13 ((PRODUCT)RED, 128 GB)",44999.0,8.0,A15 Bionic Chip Processor,15.49 cm (6.1 inch) Super Retina XDR Display,287746.0,13785.0,12MP + 12MP | 12MP Front Camera,59900.0,A15 Bionic Chip Processor,,128.0,Apple,Iphone
"Apple iPhone 14 Pro Max (Silver, 512 GB)",164900.0,35.0,"A16 Bionic Chip, 6 Core Processor Processor",17.02 cm (6.7 inch) Super Retina XDR Display,2397.0,166.0,48MP + 12MP + 12MP | 12MP Front Camera,77060.0,"A16 Bionic Chip, 6 Core Processor Processor",,512.0,Apple,Iphone
"Apple iPhone 15 Pro (Black Titanium, 512 GB)",164900.0,9.0,"A17 Pro Chip, 6 Core Processor Processor",15.49 cm (6.1 inch) Super Retina XDR Display,2948.0,157.0,48MP + 12MP + 12MP | 12MP Front Camera,54900.0,"A17 Pro Chip, 6 Core Processor Processor",,512.0,Apple,Iphone
"Apple iPhone XS (Space Grey, 256 GB)",103900.0,2.0,A12 Bionic Chip Processor,14.73 cm (5.8 inch) Super Retina HD Display,11938.0,866.0,12MP + 12MP | 7MP Front Camera,49900.0,A12 Bionic Chip Processor,,256.0,Apple,Iphone
"Apple iPhone 13 Pro Max (Gold, 512 GB)",159900.0,31.0,A15 Bionic Chip Processor,17.02 cm (6.7 inch) Super Retina XDR Display,2080.0,193.0,12MP + 12MP + 12MP | 12MP Front Camera,71500.0,A15 Bionic Chip Processor,,512.0,Apple,Iphone
